round,group_id,sender,receiver,application-id,amount_send,asset_id_send,amount_received,asset_id_received
27136231,XlyVXSIYSih1NRKbXt9oHYsxW5Ty29Emc5qNniK1Qu0=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,518760040,31566704,1799680905,0
27136231,KpX07xwX2LoSYGwwULgaAnLCNpLQ973oqueJRQMrDys=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,5080085,0,1457371,31566704
27136231,5aQrA0d6/eoxpJ18d4i1ensUF3gYIoqUFKZjI9YBqvI=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,67080085,0,19242946,31566704
27136231,B9WrYqIguLCeG9L1Tb+H4NE0Qx7xOWpWejJSRoZ643I=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,7001337,0,2008337,31566704
27136233,R8UuBgT03C8qcacEYyug4khBezpUN0GGPnR+ByME9L4=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,481934857,0,138220260,31566704
27136233,2PQf7eiiuqKb33KZpIsro+qtPkCPcJ3xMf6wRfi0xlw=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,267076130,0,76578233,31566704
27136236,7SRvFeqSvJDBRiZQ9FsEOvOctYB+koIGUQyXNMufkxE=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,24809900,0,7112973,31566704
27136239,IO4mw8z+iP/IxF6aCI+5TZiSPIBtcMkpP+9gcW+6KEA=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,7500000000,0,2144641195,31566704
27136239,tMH6Q5f5LhyHZ9teDrB4Ocw7adL1mKB8eMKVYKAkeyQ=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,4362449594,0,1245108085,31566704
27136239,AdGhly2/J5f+LZtAlho2N18OmPSr6qs9qiHx189zRdA=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,2019141984,0,575472955,31566704
27136239,7oCCPApMzxVJ9gww+Tv4G0+p2aIoHpnR30pUZq8q7/o=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,302453995,0,86427032,312769
27136239,4D8CqkqDfi3MtjLbyUZwWK8MC5XHEk2VMjWs/hz9/BE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,28793080,312769,100335679,0
27136239,/26qkNqHPTVLKUwN7mEmugb9zwI13zHFLum/82KThjg=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,28793080,312769,100159805,0
27136241,E8ElVn/dcKSJM2/x+Wr+uxKPfOYgKijMsud0uUSpwH0=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,91080085,0,26132270,31566704
27136242,UuLncjs4w+Vxet4BVUWS1xNAteTanvrsEs8/8nJ7sxQ=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,31685709,0,9062038,31566704
27136252,yyfp/zgCNIe+YGJSkxbCHo2zjcS4SSKUfflbUDstrVg=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,7500000000,0,2139396584,31566704
27136252,aCNq5SrgPRyDwjnufaCCSYqx3QQJfbLwdJgDp9DqjdQ=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,7500000000,0,2139323712,31566704
27136252,ksdhYPKYXL8nyTkXgJz48pyReO2LJDJbX0CUahgn2go=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,2736548809,0,777843169,31566704
27136252,oYTUtwjLnTu7iRLIqXtsH7A6Gmz/ndK6hWt3KlO/wT0=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,365489045,0,104197802,312769
27136252,Q1YQrWFNHvpKHAekF8Mmquxiz2Ng/4QqJpe0k7+TBy0=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,20865051,0,5928425,312769
27136252,WLWLmRtfIqq1zzEVxD/G9DY2Afj7q0cmO6Xt/oeFOK8=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,71932713,312769,251144645,0
27136255,j+EI9Ir7HY6T5EIqQ2ro75PiuaCk/2uQgCWvjmDVI0k=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,5928425,312769,20782534,0
27136255,AiMrKSRBhsQtvD+6MEMoUAgkFbyPvMQ0vHsRDWMlPeg=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143700427,31566704,503111829,0
27136255,MCbXQQCCVpyxDx2tC0cewQN3gVZ2iqJnCwx2CjD5kxE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143700427,31566704,502763441,0
27136255,WH/Jnizn4HjaIGAF6UWuwU+LsYjfVdF4cG4xSjYph/Q=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143700427,31566704,502415415,0
27136255,pet8zBla/OxZ/7MmfrAvkcfT799Tg3tf8wnazphKm84=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143700427,31566704,502067749,0
27136255,ZZ7lyXfHX0IXqUnvI4EciYrlFQ6yl+e8HHnA3tPMoN4=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143700427,31566704,501720445,0
27136255,tb1KMEw14txh93ajiOmOaMS2DBMJNg/rxrtYvWANz1w=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143700427,31566704,501373501,0
27136256,hRQtws1nkGFkjPXcxZDG9AsP1H0CzZ+AdiN6e1GQ/8M=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143700427,31566704,501026918,0
27136256,IpQg3ugZcNfpq1pKCf9NhPDwA1j8MyiLdRdpA/bETek=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,503368942,0
27136256,ZWB3A9w0+1plIzjWJWHVDGKlHLeXD5yJPhrkKV7/pwk=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,503193180,0
27136256,m1RQvsRKNySTLGaWjc92mMeWvk0WD7kDSCQBtCUMFTw=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143700427,31566704,500680694,0
27136256,cmhjUe9igRT0Y2jxCjiqjo6KGbtsprDVhtXmmuHz4u8=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,39259735,0,11203996,31566704
27136256,H32Oz5BIgXE4QVBeoQtUMxpUAKnM9z2JVhuupDzffJA=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,503017510,0
27136256,y1T1F7xZ9kycDc3zGKmkVDPY4afiJwbhHBdLjkCtm/M=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143700427,31566704,500361863,0
27136256,DHwKSgQNSND7eziCb5gvEpaYfM9uWEO19Fn77Bu0rJs=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,502841931,0
27136256,Z/yvhpc6Xxxpo3ePUhE/viWn3uSwdIhzwZl95gUU8fk=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,502666445,0
27136256,MZoDhT9PtN2UJeTqClb4+JROGNXyVxsZJSObn/nq9fs=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,71907719,312769,251480053,0
27136256,tAYYWWL4zsyncpPbykRkkuX8ejLJU15YVXVBCPyo/do=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,28763087,312769,100283262,0
27136256,lzm7dftGTogUR3RC6RVDjRh7qrP8jPm5xTp+SiQbTis=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143700427,31566704,500016328,0
27136256,Tq0b7UC8VYLoXaSH0Bo77YjpYe+e+EN0oDAwy21RDtY=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,502491051,0
27136256,n0Q1Pt1ZtZrKPdRJN7iGtPCrMj9R5kRcfa/X+2eBHZ0=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,502315748,0
27136256,BW324QPwUZzIMmKkV1Zbuybb5st/vtDHLuTTyiAPsyg=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,502140537,0
27136256,MvXM6QoGOLJqlAIbPay7LSdUSzLe6PfHkc4pW5QLAVY=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,501965418,0
27136256,03L/WQBCJof8oaGcqhToI2xUWHCW8to3RDsdyrd6K3o=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,501790390,0
27136256,eKRfwJo4g5LWkHChZlaSkNSVxBQjj/D9RWYFwMPMctg=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,501615454,0
27136256,txRIGie4y4/N0bH/26rP/1dw7tMu5c6xqf8hnyMmm98=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,501440610,0
27136256,HtN23AIlBgWz1TgSZbAlca79yj49pYFhnUTzAk3wSXE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,501265857,0
27136256,22JS7/f3N+Q5bj3PFTzvqThm7AM+Dej5oGkgLdp78pQ=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,38080085,0,10881792,31566704
27136256,kxUGDryTmtmfFC2ySWNmj94zUP25Gd4SReg+HXEqFBU=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,93080085,0,26596228,31566704
27136256,WlYYXLYDhSxGAUAzhl+hIax47Sixes0Rt2Di8yqY0GQ=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,71080085,0,20307764,31566704
27136257,iD7SzhDMe5Sy10u60rPM62sr4UlqjKDmleoJ9VCLojM=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,143700427,31566704,500060546,0
27136257,wv6bUwo8mlktPl5grt/dsWqCWjhPT4W5YbxGri9KJfI=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,501091195,0
27136257,F4Ziafsd7SUXB7cZyXPNlbulJBz/1+Is6ofsvNUGrK0=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,500916625,0
27136257,NhYCEd6UTedFPfz6uqc/P8MhEqxEYJ3cAVexYqOSvPc=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,500742146,0
27136257,vjyxzEMWdr9mJHXakEVpbhpRfk30/oMzEdyGZ6e0+Bs=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,500567758,0
27136257,xVnrwBfLTY9WviHob65qIPK1K/RvkECoflWvnVcNFXo=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,500393461,0
27136257,GOex+SydwG5GcKmseV9HLBnjVzRjklTdCKh6shVt/qU=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,313390969,0,89545272,31566704
27136257,k04/ylOJzFlwJp9Fw3BvHhoPyaWW5exZmWPINDQm0/8=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143829822,31566704,500328027,0
27136258,QPS/Xe1TfTL1O6nhokJAcpE2jcYLHR8ZMPjwTWwtPi0=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143826503,31566704,500142316,0
27136258,PiEQO4C5baUPFSS7iJqzhNHXjUWB2idzOoYgPhlTFcU=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143826503,31566704,499968244,0
27136258,Ym5hzRsRXWSpImrATJ+tUoLSlF4pt+KSiclS+nKW9as=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,143826503,31566704,499794262,0
27136258,KmzhEz8bnCJhCe2OaW8n/+0j/g8ukhTQXlXrn8Aas6Y=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,71907719,312769,249941144,0
27136258,oG0k4byZZOvN8MFJ1mz5DhOIiFZv/mGqHwtmuCmVaBs=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,39978676,0,11453988,312769
27136264,p0elNX/MdcMQraN4sBXdBfNDg7cF0nsN4jsUQco0R9c=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,1832502320,0,525358925,31566704
27136301,cdf2EoknwJXfkgw8KcNYYuXvYnmDphemI5NWIRJU1So=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,128723230,0,37018943,312769
27136370,xftQYXe+eU33quHmKhh0+rD3G8Ycr5zQru0z3ANNYzk=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,61539777,0,17658910,31566704
27136379,xtJLMv2aIY8bQpUpmHhH/fKjo4c1IeMBWdGQ6lNfpIE=,H76JXSAJL7N7VODW6MQH5QJD3VR6MKTTSTWS4HBJR4MTB4SJ67DEHFWQEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,34832836,0,9994987,31566704
27136428,doJ4RHXA4wVJLsq7WpQv3M/qayXAi0cvocftfQ1BIEw=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,25190627,0,7228086,31566704
27136446,mAT4ZjjKVE55O99JEwH72/FsABtq2XO60bBbXpKlJuQ=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,17756137,0,5094790,31566704
27136842,PaYHOU1PzK4lp/hsoabLWcDn4x5PCBP2RFX98/T3OE4=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,144666675,31566704,500866947,0
27136842,+XLq+PIRPZy8m33bqUfFhrJKgYsDL9Iild9OvMj3JhI=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,144616600,31566704,500632273,0
27136843,gNhLx5zIlrCkHxX+cj4DpyohMaDN/Y1s12nRRVRcnqY=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,144866975,31566704,500106681,0
27136843,3dxsRFPEGlR5oyOkkUB8iCkN7IYe1XH0M1uRzdQQnAw=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,144866975,31566704,500782994,0
27136844,y4DoZ0UZcgQ5UWFRh/W+3zyxIGCR7ANiN0w352vB7kk=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,144866975,31566704,500607958,0
27136844,AKj/C5c4kG7ttLcV8+BwhImggR3WGKl/5qk/gYTmRcE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,141169755,31566704,487663394,0
27136865,ABQTV45k9uzP+DW40F1egGcx/gwm4npHzQm6s2m9s0w=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,3001337,0,864491,31566704
27136887,GDXKNiHKgB/80Vv6+U77+rL7enuGltBCKYvZqThrUGY=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,145067275,31566704,500954190,0
